237	459	83565	0
529	208	83572	-1
421	77	83900	-1
116	965	84149	1
350	318	84150	-1
243	85	84410	-1
143	52	84642	1
826	170	84643	1
297	393	84818	-1
602	753	84897	1
508	734	85483	-1
969	349	85599	-1
877	443	86023	-1
372	336	86034	-1
916	431	86061	0
730	882	86270	1
698	206	86453	1
384	489	86456	-1
115	137	86463	-1
207	587	86525	1
653	695	86566	-1
727	330	86667	0
663	898	86794	-1
110	400	86976	1
47	675	87109	1
973	983	87153	-1
777	204	87446	1
642	858	87574	0
569	263	87906	0
5	549	88026	0
409	783	88075	-1
835	309	88102	-1
233	725	88145	-1
49	808	88344	0
58	798	88354	0
886	734	88547	0
849	805	88706	1
700	627	88905	1
327	487	89014	-1
294	463	89174	-1
776	361	89395	0
985	412	89581	0
483	385	89638	0
503	191	89777	0
969	159	90482	-1
53	152	90511	0
669	355	90548	1
386	351	90553	-1
349	52	90760	0
116	416	91037	-1
756	555	91109	0
490	381	91549	1
720	998	91549	-1
138	995	91649	1
565	897	91830	0
898	979	91972	0
574	227	92125	0
105	772	92213	0
940	435	92462	0
259	785	92655	-1
865	38	92687	1
737	634	92729	1
226	62	92828	0
889	118	92923	-1
801	101	93167	1
764	882	93189	0
28	904	93431	0
678	670	93495	-1
819	767	93602	-1
464	152	93777	-1
116	755	93797	-1
913	983	93855	1
901	734	94034	-1
687	181	94060	0
633	400	94113	-1
752	994	94135	1
758	428	94190	1
14	322	94371	-1
24	571	94648	1
253	807	94702	-1
554	885	94721	0
433	991	94765	1
347	964	95190	0
723	272	95871	0
450	491	96382	0
70	892	96464	-1
98	276	96464	-1
970	96	96563	1
454	266	96594	1
801	144	96837	-1
969	274	96935	1
711	773	96957	-1
845	667	97036	0
177	73	97454	0
620	263	97777	0
74	574	97825	-1
662	262	97852	-1
456	658	98171	1
579	632	98210	-1
634	903	98318	0
335	400	98358	-1
125	640	98572	-1
557	60	98575	1
310	591	98603	-1
558	280	98652	-1
492	80	98697	-1
59	609	98725	-1
173	627	98873	1
89	721	99042	1
930	222	99074	0
512	644	99353	0
677	685	99432	1
836	106	99441	1
361	888	99456	1
238	852	99508	1
119	763	99898	-1
385	896	99972	1
651	265	100213	0
207	891	100313	1
35	395	100324	-1
4	481	100460	-1
566	632	100747	1
319	469	100752	-1
770	444	100776	0
756	492	101012	1
743	685	101276	-1
574	92	101550	-1
4	949	101573	0
522	230	101678	1
531	815	101754	1
36	234	101833	-1
115	102	101942	0
330	112	102000	-1
220	440	102207	-1
280	429	102713	-1
562	49	102789	-1
999	562	102799	0
965	667	102818	1
794	525	103105	0
434	79	103290	-1
608	461	103325	0
818	795	103333	1
237	622	103359	-1
784	544	103412	0
301	969	103803	0
95	242	104215	0
23	958	104331	-1
914	951	104357	0
418	448	104362	-1
971	960	104457	1
906	803	104457	1
447	643	104486	1
576	576	105218	0
73	366	105267	1
830	223	105331	0
228	291	105564	-1
277	673	106073	1
223	811	106271	0
469	683	106357	0
684	381	106462	-1
808	223	106489	0
704	345	106519	1
487	729	106657	-1
568	399	106687	0
986	592	106695	1
231	49	106936	-1
983	401	106942	-1
638	790	106972	0
468	964	107252	1
0	388	107294	1
353	395	107310	0
1	467	107414	0
959	769	107472	1
200	513	107522	0
745	245	107660	-1
756	239	107673	0
418	17	107689	1
944	594	107703	1
165	385	107774	0
615	854	107952	-1
908	89	108031	0
198	225	109945	-1
60	586	110276	0
368	734	110372	0
646	663	110607	0
420	743	110623	-1
61	836	110773	1
321	652	110855	0
269	296	110925	0
865	596	110959	-1
732	835	111038	0
668	784	111213	-1
958	992	111566	-1
201	697	111828	1
674	328	111848	1
233	569	111877	0
908	43	112013	-1
390	55	112040	-1
188	111	112201	1
418	651	112303	-1
387	884	112340	0
832	316	112394	0
109	347	112434	1
432	630	112448	0
105	693	112503	1
121	345	112653	0
913	23	112816	-1
870	3	113015	0
487	292	113085	0
518	15	113086	1
319	768	113215	-1
340	36	113219	0
550	310	113335	1
686	659	113457	1
633	983	113613	1
553	882	113735	1
754	464	113972	1
427	38	114002	1
425	983	114008	-1
628	301	114023	-1
200	199	114177	0
578	288	114214	0
515	904	114474	0
125	251	115007	-1
389	232	115094	0
391	161	115154	0
548	690	115241	1
195	282	115433	0
546	773	115539	-1
83	180	115755	-1
509	224	115978	1
356	324	116007	0
878	943	116329	1
600	88	116506	1
631	993	116708	-1
608	493	117030	0
750	690	117031	-1
435	180	117071	1
152	330	117117	-1
324	973	117191	0
785	221	117518	1
602	385	117716	-1
942	793	117848	1
862	527	118707	1
916	764	118990	-1
973	520	118992	0
991	879	119041	0
576	496	119138	-1
520	553	119233	1
962	919	119474	-1
258	525	119484	1
169	320	119818	0
671	484	119973	-1
339	550	120386	0
477	809	120405	0
54	306	120679	-1
588	38	120694	-1
418	97	120911	-1
645	414	120966	0
705	597	121193	0
928	939	121488	-1
265	216	121715	1
451	824	121960	0
544	455	121960	1
266	789	121961	1
739	917	121985	0
767	537	122308	0
568	851	122429	1
773	960	123466	0
56	642	123493	-1
936	879	123527	0
944	682	124442	0
478	381	124651	0
511	102	124665	-1
364	60	124757	1
574	843	124938	1
333	75	125186	1
45	683	125272	1
94	671	125305	1
623	105	125365	1
295	133	125400	1
862	771	125480	1
400	587	125704	-1
228	39	125786	-1
175	301	125842	1
900	745	126481	0
880	239	126489	0
126	629	126503	0
374	713	126582	-1
407	559	126819	0
869	240	126825	-1
38	829	126864	1
788	64	127374	0
913	729	127873	-1
655	91	127891	0
473	765	127950	-1
165	756	129040	0
12	455	129159	1
196	129	129301	0
863	554	129870	1
425	716	129939	0
982	164	129988	-1
785	683	130024	1
557	301	130292	1
494	919	130354	1
113	916	130798	-1
213	156	130862	1
906	328	130884	-1
376	21	130944	0
564	485	131016	0
394	425	131153	0
289	923	131441	0
616	455	131510	-1
629	807	131557	0
404	560	131590	0
436	955	131655	0
844	660	132172	1
166	709	132176	0
618	483	132217	1
977	739	132266	-1
920	555	132378	0
792	210	132413	-1
204	845	132415	-1
211	93	132514	-1
829	126	132975	-1
475	781	133000	0
224	851	133036	1
171	888	133168	0
575	990	133224	-1
939	216	133513	0
179	818	133530	1
792	90	133746	1
998	557	133769	0
350	697	134105	-1
119	777	134208	1
156	416	134626	-1
168	73	135112	-1
796	562	135219	0
597	958	135231	-1
592	239	135372	-1
421	251	135482	1
914	388	135566	-1
855	478	136203	-1
963	571	136258	1
309	532	136316	1
53	829	136570	1
770	100	136571	0
967	823	136895	-1
712	470	137075	0
119	648	137299	-1
68	342	137515	0
120	955	137680	-1
846	354	137687	0
409	178	137687	-1
738	885	137895	-1
494	560	137955	1
703	993	138017	0
573	198	138078	0
909	221	138341	1
675	558	138417	0
166	151	138419	-1
969	277	138567	1
575	249	138623	0
755	550	138695	0
66	524	139246	-1
633	477	139250	-1
87	517	139300	1
282	690	139329	0
184	519	139366	1
363	405	139475	0
845	461	139499	1
577	408	139509	0
684	966	139521	-1
600	738	139599	1
164	780	139836	1
71	450	139918	-1
478	440	139971	0
53	935	140077	1
905	17	140220	1
916	197	140306	1
497	880	140487	0
710	577	140767	-1
178	13	140841	0
454	390	140894	-1
269	558	141080	-1
545	464	141252	-1
13	81	141326	1
901	502	141467	1
101	328	141480	1
609	380	141600	-1
758	880	141621	0
888	279	141714	-1
927	397	141733	-1
59	779	141782	0
879	793	141831	1
468	978	141959	0
309	400	142120	0
160	906	142129	1
874	764	142459	0
198	194	142850	1
743	138	142919	-1
770	620	142960	-1
356	848	142964	0
641	199	143267	0
430	527	143270	0
268	341	143378	-1
485	255	143523	1
533	124	143682	0
495	347	143789	-1
876	509	143993	0
520	718	144103	0
271	770	144255	0
294	778	144340	0
513	49	144349	0
100	347	144406	1
550	322	144424	0
209	104	144594	1
472	659	144925	-1
562	165	144932	1
820	821	145019	1
385	647	145402	-1
388	371	145871	-1
317	354	146394	-1
140	28	146813	0
213	570	147109	0
5	909	147296	0
108	736	147569	-1
168	160	147599	1
559	789	147610	-1
311	217	147789	-1
797	597	148121	0
551	539	148287	0
522	978	148319	1
509	451	148500	1
895	419	148579	0
20	675	149025	-1
675	525	149046	-1
303	190	149185	1
749	705	149268	-1
916	637	149358	1
557	615	149430	1
813	435	149507	1
307	448	149524	1
390	10	149834	-1
703	36	149922	0
866	351	149936	-1
932	357	150072	0
11	361	150131	-1
798	429	150267	1
624	788	150630	0
668	549	150693	0
436	826	150923	-1
795	738	150923	0
571	713	151185	1
257	245	151341	1
913	374	152088	0
613	106	152147	0
664	791	152406	-1
343	265	152822	1
177	27	152993	-1
506	154	153034	-1
795	352	153091	-1
177	910	153183	0
899	677	153237	-1
862	22	153251	1
371	305	153351	0
298	312	153385	1
214	62	153430	-1
210	673	153523	0
16	399	153732	-1
833	431	153879	1
320	68	153924	0
17	40	154060	0
348	888	154192	1
591	189	154208	0
298	701	154280	-1
947	996	154283	1
70	117	154371	-1
240	218	154431	0
732	401	154464	0
791	201	154466	1
557	82	154488	0
9	732	154492	-1
146	223	154568	0
593	436	154739	0
197	202	154829	0
906	912	154998	0
977	164	155104	-1
192	894	155162	-1
242	323	155286	0
214	112	155373	-1
307	882	155469	1
349	145	155592	1
34	464	155786	-1
115	452	155793	-1
488	33	155990	0
363	629	156008	-1
350	628	156096	0
17	250	156142	-1
655	410	156189	1
45	82	156271	0
483	371	156272	1
854	669	156420	1
446	78	156477	1
975	507	156543	0
200	783	156781	-1
295	68	157147	1
282	26	157194	-1
360	790	157290	1
46	488	157516	0
384	172	157520	-1
903	712	157637	1
309	90	157668	0
382	327	157723	0
393	947	157799	-1
112	545	158255	-1
544	537	158405	1
450	167	158418	-1
541	80	158448	1
258	429	158485	-1
349	298	158836	-1
834	774	158946	1
854	13	158947	-1
501	424	159027	0
650	330	159077	0
139	473	159157	1
866	296	159306	-1
342	226	159433	0
912	484	159599	-1
507	347	159810	-1
393	378	159834	-1
660	399	159883	0
626	674	159968	1
771	642	160336	0
882	505	160399	0
770	744	160640	0
90	624	160714	-1
432	934	160996	0
15	949	161019	-1
540	2	161150	-1
774	390	161202	1
663	258	162079	1
43	112	162172	0
96	4	162223	1
110	111	162255	0
544	747	162473	0
5	204	162646	0
455	549	162748	0
864	178	162818	-1
543	817	162958	0
999	739	163000	-1
843	881	163061	-1
613	46	163065	1
674	241	163165	1
584	818	163272	0
462	372	163381	1
663	763	163426	1
795	893	163427	1
896	356	163442	0
240	302	163536	-1
22	435	163551	-1
234	444	163710	1
292	80	163937	1
950	296	164125	0
252	279	164198	1
184	498	164221	0
599	37	164245	-1
29	179	164268	0
975	619	164577	-1
601	678	164731	-1
480	306	164795	1
212	10	164874	1
405	747	164977	0
719	519	165089	1
584	772	165716	-1
146	380	165792	1
624	311	165830	1
419	232	165898	0
482	465	165941	1
813	179	166421	1
114	427	166746	0
376	135	167086	1
73	586	167114	-1
192	310	167139	-1
816	833	167196	1
698	817	168118	0
246	607	168389	-1
639	679	168399	0
642	218	168577	0
259	403	168702	1
897	636	168744	-1
162	142	168823	-1
208	429	168854	0
613	628	168876	1
516	769	168988	0
723	910	169250	1
110	555	169307	0
0	715	169923	-1
527	960	169976	1
909	17	170631	1
744	218	170898	0
754	334	171441	0
234	952	171500	-1
865	595	171652	1
851	216	171729	1
396	898	171779	0
309	968	171815	0
338	552	171916	-1
518	58	172217	-1
13	355	172263	0
796	650	172264	1
491	996	172600	-1
79	735	172777	0
39	617	173024	0
157	747	173046	0
259	757	173052	-1
396	850	173249	-1
917	124	173594	0
138	381	173881	-1
740	562	173953	0
116	965	174810	0
969	313	175277	1
966	160	175313	1
608	646	175365	0
863	242	175524	-1
21	258	175779	1
163	32	175948	1
665	154	176017	-1
35	29	176154	1
243	193	176172	1
165	976	176242	1
71	812	176521	1
778	992	176738	0
305	258	176885	0
821	790	177112	0
284	809	177117	-1
790	657	177145	0
716	96	177167	-1
564	902	177183	-1
349	415	177209	-1
570	72	177210	1
435	767	177230	0
413	219	177276	1
341	998	177311	-1
253	370	177322	-1
260	937	177547	1
972	606	180723	0
911	624	180733	-1
970	257	180786	0
203	615	180979	-1
146	37	181056	-1
395	817	181065	0
570	98	181218	0
730	314	181274	-1
486	2	181501	-1
8	788	181605	0
921	607	182314	1
688	324	182349	1
93	936	182379	0
270	68	182423	0
793	350	182543	1
984	178	182554	1
982	53	182603	1
103	768	182767	0
7	133	182810	0
20	18	182852	1
944	950	182881	0
889	765	183305	-1
128	165	183413	-1
204	746	183501	-1
580	970	183513	-1
8	603	183588	1
326	270	183751	0
928	723	183831	0
770	978	183882	0
636	175	183930	0
366	712	184004	-1
25	679	184016	0
903	265	184024	1
299	492	184077	-1
164	494	184188	0
254	236	184340	0
138	483	184370	0
590	582	184540	-1
436	851	184560	0
91	78	184779	1
346	719	184804	-1
44	623	185219	-1
160	946	185314	0
581	714	185417	-1
564	510	185508	-1
907	309	185547	0
579	341	185591	1
756	625	186377	0
868	140	186438	-1
568	694	186576	-1
374	716	186648	0
180	537	186689	1
142	720	186889	-1
255	705	187049	0
231	336	187073	0
441	311	187114	1
869	500	187287	-1
730	315	187355	-1
46	932	187386	0
714	910	187401	-1
142	583	187435	-1
827	111	187662	-1
359	320	187682	0
768	314	187786	-1
254	558	188136	-1
24	554	188160	0
111	817	188161	1
762	632	188304	0
755	937	188842	1
221	991	188943	1
829	134	188949	1
890	380	189042	1
709	746	189466	-1
363	858	189610	0
422	667	191032	0
303	16	191095	0
333	253	191149	1
194	348	191170	1
679	512	191410	-1
157	823	191809	0
795	98	191834	-1
407	430	192168	-1
998	264	192316	0
277	641	192365	0
304	157	192711	0
124	885	193108	0
596	641	193185	0
55	489	193356	0
563	476	193426	-1
234	835	194036	-1
147	429	194174	1
929	179	194349	0
818	422	194382	0
350	284	194427	1
886	268	194506	0
512	263	194584	-1
983	639	194639	-1
84	499	194844	0
769	90	194904	-1
667	47	194927	-1
751	371	195007	-1
460	298	195041	-1
119	737	195280	1
933	925	196209	1
263	689	196297	1
77	283	196379	-1
525	488	196422	-1
683	556	196434	0
198	992	196613	-1
983	680	196799	0
131	406	197325	0
865	718	197376	1
308	808	198061	-1
932	552	198183	-1
512	283	198201	1
772	573	198300	-1
813	322	198345	0
162	217	198524	0
916	832	198758	1
911	262	198782	0
961	489	198828	0
475	80	198850	1
392	111	198965	-1
189	968	199012	0
426	696	199090	-1
932	508	199091	0
464	14	199095	1
752	522	199189	-1
174	377	199227	1
617	535	199351	-1
239	792	199434	-1
659	819	199449	-1
969	348	199474	-1
611	880	199554	-1
682	602	199737	-1
526	659	199748	-1
60	700	199801	0
265	156	199859	-1
522	142	199946	1
77	670	199998	1
655	494	200326	1
757	125	200355	0
487	93	200485	-1
812	980	200504	0
750	804	200564	0
502	184	200686	0
369	111	200899	1
797	258	200976	-1
865	135	200990	0
810	605	201188	1
971	106	201347	0
813	667	201449	1
5	911	201690	-1
72	103	202083	1
175	544	202095	-1
461	431	202251	0
173	62	202339	0
20	43	202502	1
19	631	202520	-1
65	898	202537	1
223	224	202603	1
83	731	202633	1
930	97	202782	1
389	197	202918	1
126	611	202961	0
338	119	203060	0
639	595	203172	1
122	572	203215	0
980	843	203480	1
153	696	203596	0
367	164	203671	-1
932	987	204072	-1
420	354	205187	1
707	275	205261	1
97	983	205286	0
528	727	205308	0
697	449	205368	1
626	571	205547	0
295	122	205682	-1
504	521	205906	-1
13	166	205909	-1
127	946	206069	0
328	605	206251	1
313	970	206353	0
677	97	206366	-1
232	260	206555	0
58	940	206750	-1
127	850	206773	0
575	332	206822	0
105	236	206970	0
484	248	206983	1
131	774	207039	-1
442	180	207459	1
439	869	207481	0
681	523	207534	0
13	309	207967	1
461	951	209167	0
732	227	209174	1
803	649	209350	-1
355	65	209575	-1
339	460	209610	1
985	577	209647	1
848	756	209654	-1
185	845	209807	-1
808	918	209817	1
962	924	209849	-1
72	594	209986	0
468	802	210423	0
226	435	210457	0
350	686	210604	1
371	387	211049	-1
318	233	211174	1
584	660	211192	-1
12	218	211246	0
203	912	211247	1
166	444	211255	-1
956	539	211323	0
89	777	211344	1
477	870	211508	0
19	832	211622	-1
132	793	211733	0
40	820	212371	0
340	897	212529	-1
325	22	212535	-1
415	814	212606	1
989	23	212704	0
334	756	212821	-1
490	896	212839	-1
98	40	212955	0
367	21	213021	-1
559	253	213214	1
50	891	213221	1
697	592	213294	0
732	529	213319	-1
393	120	213641	-1
419	650	213657	-1
46	387	213877	-1
379	339	213889	1
79	6	213930	0
265	256	214059	-1
429	841	214078	-1
349	268	214082	0
22	106	214321	-1
565	190	214409	1
424	467	214412	-1
39	661	214554	1
705	95	214668	1
837	82	214672	0
529	374	214987	0
823	470	214999	-1
398	224	215795	1
425	73	215929	1
55	208	215934	0
731	692	216099	0
846	449	216165	-1
